,STATION,DATE,DAILY_ENTRIES,day_of_week
539,145 ST,09/15/2019,17338.0,Sunday
540,145 ST,09/16/2019,37913.0,Monday
541,145 ST,09/17/2019,39298.0,Tuesday
542,145 ST,09/18/2019,40174.0,Wednesday
543,145 ST,09/19/2019,40178.0,Thursday
544,149/GRAND CONC,08/17/2019,5133.0,Saturday
545,149/GRAND CONC,08/18/2019,3897.0,Sunday
546,149/GRAND CONC,08/19/2019,10092.0,Monday
547,149/GRAND CONC,08/20/2019,10468.0,Tuesday
548,149/GRAND CONC,08/21/2019,10238.0,Wednesday
549,149/GRAND CONC,08/22/2019,10214.0,Thursday
550,149/GRAND CONC,08/23/2019,10114.0,Friday
551,149/GRAND CONC,08/24/2019,5444.0,Saturday
552,149/GRAND CONC,08/25/2019,3935.0,Sunday
553,149/GRAND CONC,08/26/2019,10420.0,Monday
554,149/GRAND CONC,08/27/2019,12910.0,Tuesday
555,149/GRAND CONC,08/28/2019,13272.0,Wednesday
556,149/GRAND CONC,08/29/2019,12981.0,Thursday
557,149/GRAND CONC,08/30/2019,11482.0,Friday
558,149/GRAND CONC,08/31/2019,5686.0,Saturday
559,149/GRAND CONC,09/01/2019,3925.0,Sunday
560,149/GRAND CONC,09/02/2019,4960.0,Monday
561,149/GRAND CONC,09/03/2019,13672.0,Tuesday
562,149/GRAND CONC,09/04/2019,14182.0,Wednesday
563,149/GRAND CONC,09/05/2019,14210.0,Thursday
564,149/GRAND CONC,09/06/2019,12928.0,Friday
565,149/GRAND CONC,09/07/2019,7762.0,Saturday
566,149/GRAND CONC,09/08/2019,5469.0,Sunday
567,149/GRAND CONC,09/09/2019,15010.0,Monday
568,149/GRAND CONC,09/10/2019,15434.0,Tuesday
569,149/GRAND CONC,09/11/2019,15580.0,Wednesday
570,149/GRAND CONC,09/12/2019,14895.0,Thursday
571,149/GRAND CONC,09/13/2019,13670.0,Friday
572,149/GRAND CONC,09/14/2019,6806.0,Saturday
573,149/GRAND CONC,09/15/2019,6440.0,Sunday
574,149/GRAND CONC,09/16/2019,15058.0,Monday
575,149/GRAND CONC,09/17/2019,15388.0,Tuesday
576,149/GRAND CONC,09/18/2019,15645.0,Wednesday
577,149/GRAND CONC,09/19/2019,15612.0,Thursday
578,14TH STREET,08/17/2019,5251.0,Saturday
579,14TH STREET,08/18/2019,3915.0,Sunday
580,14TH STREET,08/19/2019,8704.0,Monday
581,14TH STREET,08/20/2019,9266.0,Tuesday
582,14TH STREET,08/21/2019,8993.0,Wednesday
583,14TH STREET,08/22/2019,9205.0,Thursday
584,14TH STREET,08/23/2019,8521.0,Friday
585,14TH STREET,08/24/2019,6997.0,Saturday
586,14TH STREET,08/25/2019,4448.0,Sunday
587,14TH STREET,08/26/2019,8769.0,Monday
588,14TH STREET,08/27/2019,9160.0,Tuesday
589,14TH STREET,08/28/2019,9181.0,Wednesday
590,14TH STREET,08/29/2019,9250.0,Thursday
591,14TH STREET,08/30/2019,5621.0,Friday
592,14TH STREET,08/31/2019,4971.0,Saturday
593,14TH STREET,09/01/2019,3922.0,Sunday
594,14TH STREET,09/02/2019,2687.0,Monday
595,14TH STREET,09/03/2019,9074.0,Tuesday
596,14TH STREET,09/04/2019,9400.0,Wednesday
597,14TH STREET,09/05/2019,9778.0,Thursday
598,14TH STREET,09/06/2019,9627.0,Friday
599,14TH STREET,09/07/2019,7144.0,Saturday
600,14TH STREET,09/08/2019,5187.0,Sunday
601,14TH STREET,09/09/2019,9566.0,Monday
602,14TH STREET,09/10/2019,9785.0,Tuesday
603,14TH STREET,09/11/2019,10002.0,Wednesday
604,14TH STREET,09/12/2019,9942.0,Thursday
605,14TH STREET,09/13/2019,10203.0,Friday
606,14TH STREET,09/14/2019,6742.0,Saturday
607,14TH STREET,09/15/2019,5118.0,Sunday
608,14TH STREET,09/16/2019,9538.0,Monday
609,14TH STREET,09/17/2019,10075.0,Tuesday
610,14TH STREET,09/18/2019,10073.0,Wednesday
611,14TH STREET,09/19/2019,10026.0,Thursday
612,15 ST-PROSPECT,08/17/2019,3451.0,Saturday
613,15 ST-PROSPECT,08/18/2019,2793.0,Sunday
614,15 ST-PROSPECT,08/19/2019,5101.0,Monday
615,15 ST-PROSPECT,08/20/2019,5649.0,Tuesday
616,15 ST-PROSPECT,08/21/2019,5398.0,Wednesday
617,15 ST-PROSPECT,08/22/2019,5446.0,Thursday
618,15 ST-PROSPECT,08/23/2019,5079.0,Friday
619,15 ST-PROSPECT,08/24/2019,3725.0,Saturday
620,15 ST-PROSPECT,08/25/2019,2922.0,Sunday
621,15 ST-PROSPECT,08/26/2019,4976.0,Monday
622,15 ST-PROSPECT,08/27/2019,5383.0,Tuesday
623,15 ST-PROSPECT,08/28/2019,5439.0,Wednesday
624,15 ST-PROSPECT,08/29/2019,5483.0,Thursday
625,15 ST-PROSPECT,08/30/2019,4981.0,Friday
626,15 ST-PROSPECT,08/31/2019,3189.0,Saturday
627,15 ST-PROSPECT,09/01/2019,2869.0,Sunday
628,15 ST-PROSPECT,09/02/2019,2316.0,Monday
629,15 ST-PROSPECT,09/03/2019,5766.0,Tuesday
630,15 ST-PROSPECT,09/04/2019,6089.0,Wednesday
631,15 ST-PROSPECT,09/05/2019,6741.0,Thursday
632,15 ST-PROSPECT,09/06/2019,6685.0,Friday
633,15 ST-PROSPECT,09/07/2019,4024.0,Saturday
634,15 ST-PROSPECT,09/08/2019,3514.0,Sunday
635,15 ST-PROSPECT,09/09/2019,6647.0,Monday
636,15 ST-PROSPECT,09/10/2019,7071.0,Tuesday
637,15 ST-PROSPECT,09/11/2019,6904.0,Wednesday
638,15 ST-PROSPECT,09/12/2019,6977.0,Thursday
639,15 ST-PROSPECT,09/13/2019,6910.0,Friday
640,15 ST-PROSPECT,09/14/2019,4053.0,Saturday
641,15 ST-PROSPECT,09/15/2019,3304.0,Sunday
642,15 ST-PROSPECT,09/16/2019,6638.0,Monday
643,15 ST-PROSPECT,09/17/2019,6931.0,Tuesday
644,15 ST-PROSPECT,09/18/2019,7042.0,Wednesday
645,15 ST-PROSPECT,09/19/2019,7134.0,Thursday
646,155 ST,08/17/2019,5648.0,Saturday
647,155 ST,08/18/2019,4514.0,Sunday
648,155 ST,08/19/2019,5673.0,Monday
649,155 ST,08/20/2019,5778.0,Tuesday
650,155 ST,08/21/2019,5729.0,Wednesday
651,155 ST,08/22/2019,6038.0,Thursday
652,155 ST,08/23/2019,6049.0,Friday
653,155 ST,08/24/2019,5888.0,Saturday
654,155 ST,08/25/2019,4538.0,Sunday
655,155 ST,08/26/2019,5750.0,Monday
656,155 ST,08/27/2019,5898.0,Tuesday
657,155 ST,08/28/2019,6080.0,Wednesday
658,155 ST,08/29/2019,6310.0,Thursday
659,155 ST,08/30/2019,6274.0,Friday
660,155 ST,08/31/2019,4371.0,Saturday
661,155 ST,09/01/2019,3717.0,Sunday
662,155 ST,09/02/2019,3360.0,Monday
663,155 ST,09/03/2019,5846.0,Tuesday
664,155 ST,09/04/2019,6220.0,Wednesday
665,155 ST,09/05/2019,6672.0,Thursday
666,155 ST,09/06/2019,6908.0,Friday
667,155 ST,09/07/2019,4343.0,Saturday
668,155 ST,09/08/2019,3490.0,Sunday
669,155 ST,09/09/2019,6629.0,Monday
670,155 ST,09/10/2019,6867.0,Tuesday
671,155 ST,09/11/2019,6847.0,Wednesday
672,155 ST,09/12/2019,7086.0,Thursday
673,155 ST,09/13/2019,7256.0,Friday
674,155 ST,09/14/2019,5491.0,Saturday
675,155 ST,09/15/2019,4609.0,Sunday
676,155 ST,09/16/2019,6858.0,Monday
677,155 ST,09/17/2019,7000.0,Tuesday
678,155 ST,09/18/2019,7060.0,Wednesday
679,155 ST,09/19/2019,7093.0,Thursday
680,157 ST,08/17/2019,4210.0,Saturday
681,157 ST,08/18/2019,2799.0,Sunday
682,157 ST,08/19/2019,10099.0,Monday
683,157 ST,08/20/2019,10726.0,Tuesday
684,157 ST,08/21/2019,10636.0,Wednesday
685,157 ST,08/22/2019,10819.0,Thursday
686,157 ST,08/23/2019,10745.0,Friday
687,157 ST,08/24/2019,3399.0,Saturday
688,157 ST,08/25/2019,2733.0,Sunday
689,157 ST,08/26/2019,9967.0,Monday
690,157 ST,08/27/2019,10497.0,Tuesday
691,157 ST,08/28/2019,10646.0,Wednesday
692,157 ST,08/29/2019,10740.0,Thursday
693,157 ST,08/30/2019,10735.0,Friday
694,157 ST,08/31/2019,7289.0,Saturday
695,157 ST,09/01/2019,6260.0,Sunday
696,157 ST,09/02/2019,6312.0,Monday
697,157 ST,09/03/2019,11584.0,Tuesday
698,157 ST,09/04/2019,11934.0,Wednesday
699,157 ST,09/05/2019,12294.0,Thursday
700,157 ST,09/06/2019,12284.0,Friday
701,157 ST,09/07/2019,8395.0,Saturday
702,157 ST,09/08/2019,6797.0,Sunday
703,157 ST,09/09/2019,12467.0,Monday
704,157 ST,09/10/2019,12708.0,Tuesday
705,157 ST,09/11/2019,12865.0,Wednesday
706,157 ST,09/12/2019,10236.0,Thursday
707,157 ST,09/13/2019,13059.0,Friday
708,157 ST,09/14/2019,11.0,Saturday
709,157 ST,09/15/2019,9.0,Sunday
710,157 ST,09/16/2019,11924.0,Monday
711,157 ST,09/17/2019,12348.0,Tuesday
712,157 ST,09/18/2019,12700.0,Wednesday
713,157 ST,09/19/2019,12509.0,Thursday
714,161/YANKEE STAD,08/17/2019,27908.0,Saturday
715,161/YANKEE STAD,08/18/2019,24751.0,Sunday
716,161/YANKEE STAD,08/19/2019,20166.0,Monday
717,161/YANKEE STAD,08/20/2019,20892.0,Tuesday
718,161/YANKEE STAD,08/21/2019,24773.0,Wednesday
719,161/YANKEE STAD,08/22/2019,20716.0,Thursday
720,161/YANKEE STAD,08/23/2019,20141.0,Friday
721,161/YANKEE STAD,08/24/2019,21798.0,Saturday
722,161/YANKEE STAD,08/25/2019,10877.0,Sunday
723,161/YANKEE STAD,08/26/2019,20694.0,Monday
724,161/YANKEE STAD,08/27/2019,21553.0,Tuesday
725,161/YANKEE STAD,08/28/2019,20884.0,Wednesday
726,161/YANKEE STAD,08/29/2019,21650.0,Thursday
727,161/YANKEE STAD,08/30/2019,37574.0,Friday
728,161/YANKEE STAD,08/31/2019,28001.0,Saturday
729,161/YANKEE STAD,09/01/2019,24171.0,Sunday
730,161/YANKEE STAD,09/02/2019,19474.0,Monday
731,161/YANKEE STAD,09/03/2019,33246.0,Tuesday
732,161/YANKEE STAD,09/04/2019,35238.0,Wednesday
733,161/YANKEE STAD,09/05/2019,23230.0,Thursday
734,161/YANKEE STAD,09/06/2019,22490.0,Friday
735,161/YANKEE STAD,09/07/2019,19212.0,Saturday
736,161/YANKEE STAD,09/08/2019,10887.0,Sunday
737,161/YANKEE STAD,09/09/2019,24212.0,Monday
738,161/YANKEE STAD,09/10/2019,25105.0,Tuesday
739,161/YANKEE STAD,09/11/2019,29208.0,Wednesday
740,161/YANKEE STAD,09/12/2019,23802.0,Thursday
741,161/YANKEE STAD,09/13/2019,24457.0,Friday
742,161/YANKEE STAD,09/14/2019,17996.0,Saturday
743,161/YANKEE STAD,09/15/2019,10791.0,Sunday
744,161/YANKEE STAD,09/16/2019,24294.0,Monday
745,161/YANKEE STAD,09/17/2019,41090.0,Tuesday
746,161/YANKEE STAD,09/18/2019,38980.0,Wednesday
747,161/YANKEE STAD,09/19/2019,41310.0,Thursday
748,163 ST-AMSTERDM,08/17/2019,3707.0,Saturday
749,163 ST-AMSTERDM,08/18/2019,3172.0,Sunday
750,163 ST-AMSTERDM,08/19/2019,3805.0,Monday
751,163 ST-AMSTERDM,08/20/2019,4005.0,Tuesday
752,163 ST-AMSTERDM,08/21/2019,3903.0,Wednesday
753,163 ST-AMSTERDM,08/22/2019,4001.0,Thursday
754,163 ST-AMSTERDM,08/23/2019,4054.0,Friday
755,163 ST-AMSTERDM,08/24/2019,3909.0,Saturday
756,163 ST-AMSTERDM,08/25/2019,3363.0,Sunday
757,163 ST-AMSTERDM,08/26/2019,3884.0,Monday
758,163 ST-AMSTERDM,08/27/2019,4090.0,Tuesday
759,163 ST-AMSTERDM,08/28/2019,4152.0,Wednesday
760,163 ST-AMSTERDM,08/29/2019,4133.0,Thursday
761,163 ST-AMSTERDM,08/30/2019,4301.0,Friday
762,163 ST-AMSTERDM,08/31/2019,3041.0,Saturday
763,163 ST-AMSTERDM,09/01/2019,2629.0,Sunday
764,163 ST-AMSTERDM,09/02/2019,2177.0,Monday
765,163 ST-AMSTERDM,09/03/2019,4053.0,Tuesday
766,163 ST-AMSTERDM,09/04/2019,4199.0,Wednesday
767,163 ST-AMSTERDM,09/05/2019,4486.0,Thursday
768,163 ST-AMSTERDM,09/06/2019,4546.0,Friday
769,163 ST-AMSTERDM,09/07/2019,2881.0,Saturday
770,163 ST-AMSTERDM,09/08/2019,2298.0,Sunday
771,163 ST-AMSTERDM,09/09/2019,4320.0,Monday
772,163 ST-AMSTERDM,09/10/2019,4630.0,Tuesday
773,163 ST-AMSTERDM,09/11/2019,4682.0,Wednesday
774,163 ST-AMSTERDM,09/12/2019,4670.0,Thursday
775,163 ST-AMSTERDM,09/13/2019,4721.0,Friday
776,163 ST-AMSTERDM,09/14/2019,4028.0,Saturday
777,163 ST-AMSTERDM,09/15/2019,3318.0,Sunday
778,163 ST-AMSTERDM,09/16/2019,4423.0,Monday
779,163 ST-AMSTERDM,09/17/2019,4411.0,Tuesday
780,163 ST-AMSTERDM,09/18/2019,4499.0,Wednesday
781,163 ST-AMSTERDM,09/19/2019,4560.0,Thursday
782,167 ST,08/17/2019,11375.0,Saturday
783,167 ST,08/18/2019,8702.0,Sunday
784,167 ST,08/19/2019,15209.0,Monday
785,167 ST,08/20/2019,15807.0,Tuesday
786,167 ST,08/21/2019,16029.0,Wednesday
787,167 ST,08/22/2019,15995.0,Thursday
788,167 ST,08/23/2019,15695.0,Friday
789,167 ST,08/24/2019,11377.0,Saturday
790,167 ST,08/25/2019,8933.0,Sunday
791,167 ST,08/26/2019,15672.0,Monday
792,167 ST,08/27/2019,16492.0,Tuesday
793,167 ST,08/28/2019,16669.0,Wednesday
794,167 ST,08/29/2019,17128.0,Thursday
795,167 ST,08/30/2019,16731.0,Friday
796,167 ST,08/31/2019,10569.0,Saturday
797,167 ST,09/01/2019,9041.0,Sunday
798,167 ST,09/02/2019,8848.0,Monday
799,167 ST,09/03/2019,16633.0,Tuesday
800,167 ST,09/04/2019,16994.0,Wednesday
801,167 ST,09/05/2019,17359.0,Thursday
802,167 ST,09/06/2019,18051.0,Friday
803,167 ST,09/07/2019,11821.0,Saturday
804,167 ST,09/08/2019,8956.0,Sunday
805,167 ST,09/09/2019,18594.0,Monday
806,167 ST,09/10/2019,18655.0,Tuesday
807,167 ST,09/11/2019,18901.0,Wednesday
808,167 ST,09/12/2019,18846.0,Thursday
809,167 ST,09/13/2019,19038.0,Friday
810,167 ST,09/14/2019,11596.0,Saturday
811,167 ST,09/15/2019,8902.0,Sunday
812,167 ST,09/16/2019,18394.0,Monday
813,167 ST,09/17/2019,19278.0,Tuesday
814,167 ST,09/18/2019,19388.0,Wednesday
815,167 ST,09/19/2019,19256.0,Thursday
816,168 ST,08/17/2019,10736.0,Saturday
817,168 ST,08/18/2019,8488.0,Sunday
818,168 ST,08/19/2019,17331.0,Monday
819,168 ST,08/20/2019,18530.0,Tuesday
820,168 ST,08/21/2019,18118.0,Wednesday
821,168 ST,08/22/2019,18177.0,Thursday
822,168 ST,08/23/2019,17774.0,Friday
823,168 ST,08/24/2019,11149.0,Saturday
824,168 ST,08/25/2019,8879.0,Sunday
825,168 ST,08/26/2019,17651.0,Monday
826,168 ST,08/27/2019,19058.0,Tuesday
827,168 ST,08/28/2019,18915.0,Wednesday
828,168 ST,08/29/2019,19082.0,Thursday
829,168 ST,08/30/2019,17924.0,Friday
830,168 ST,08/31/2019,9552.0,Saturday
831,168 ST,09/01/2019,7692.0,Sunday
832,168 ST,09/02/2019,7198.0,Monday
833,168 ST,09/03/2019,19036.0,Tuesday
834,168 ST,09/04/2019,19695.0,Wednesday
835,168 ST,09/05/2019,20456.0,Thursday
836,168 ST,09/06/2019,20383.0,Friday
837,168 ST,09/07/2019,10528.0,Saturday
838,168 ST,09/08/2019,8053.0,Sunday
839,168 ST,09/09/2019,20446.0,Monday
840,168 ST,09/10/2019,21086.0,Tuesday
841,168 ST,09/11/2019,20927.0,Wednesday
842,168 ST,09/12/2019,21010.0,Thursday
843,168 ST,09/13/2019,21132.0,Friday
844,168 ST,09/14/2019,13542.0,Saturday
845,168 ST,09/15/2019,10744.0,Sunday
846,168 ST,09/16/2019,20289.0,Monday
847,168 ST,09/17/2019,21622.0,Tuesday
848,168 ST,09/18/2019,21543.0,Wednesday
849,168 ST,09/19/2019,21715.0,Thursday
850,169 ST,08/17/2019,4352.0,Saturday
851,169 ST,08/18/2019,3307.0,Sunday
852,169 ST,08/19/2019,6834.0,Monday
853,169 ST,08/20/2019,6949.0,Tuesday
854,169 ST,08/21/2019,7128.0,Wednesday
855,169 ST,08/22/2019,7105.0,Thursday
856,169 ST,08/23/2019,6954.0,Friday
857,169 ST,08/24/2019,3649.0,Saturday
858,169 ST,08/25/2019,2552.0,Sunday
859,169 ST,08/26/2019,6637.0,Monday
860,169 ST,08/27/2019,7371.0,Tuesday
861,169 ST,08/28/2019,7337.0,Wednesday
862,169 ST,08/29/2019,7272.0,Thursday
863,169 ST,08/30/2019,7224.0,Friday
864,169 ST,08/31/2019,3151.0,Saturday
865,169 ST,09/01/2019,2278.0,Sunday
866,169 ST,09/02/2019,2302.0,Monday
867,169 ST,09/03/2019,7688.0,Tuesday
868,169 ST,09/04/2019,7946.0,Wednesday
869,169 ST,09/05/2019,8510.0,Thursday
870,169 ST,09/06/2019,8348.0,Friday
871,169 ST,09/07/2019,4658.0,Saturday
872,169 ST,09/08/2019,3423.0,Sunday
873,169 ST,09/09/2019,8504.0,Monday
874,169 ST,09/10/2019,8767.0,Tuesday
875,169 ST,09/11/2019,8858.0,Wednesday
876,169 ST,09/12/2019,8745.0,Thursday
877,169 ST,09/13/2019,8859.0,Friday
878,169 ST,09/14/2019,4579.0,Saturday
879,169 ST,09/15/2019,3350.0,Sunday
880,169 ST,09/16/2019,8540.0,Monday
881,169 ST,09/17/2019,8799.0,Tuesday
882,169 ST,09/18/2019,8940.0,Wednesday
883,169 ST,09/19/2019,8900.0,Thursday
884,170 ST,08/17/2019,9373.0,Saturday
885,170 ST,08/18/2019,7081.0,Sunday
886,170 ST,08/19/2019,12658.0,Monday
887,170 ST,08/20/2019,13160.0,Tuesday
888,170 ST,08/21/2019,13262.0,Wednesday
889,170 ST,08/22/2019,13223.0,Thursday
890,170 ST,08/23/2019,13252.0,Friday
891,170 ST,08/24/2019,9500.0,Saturday
892,170 ST,08/25/2019,7383.0,Sunday
893,170 ST,08/26/2019,12955.0,Monday
894,170 ST,08/27/2019,13850.0,Tuesday
895,170 ST,08/28/2019,13719.0,Wednesday
896,170 ST,08/29/2019,14111.0,Thursday
897,170 ST,08/30/2019,13995.0,Friday
898,170 ST,08/31/2019,9312.0,Saturday
899,170 ST,09/01/2019,7452.0,Sunday
900,170 ST,09/02/2019,7390.0,Monday
901,170 ST,09/03/2019,14251.0,Tuesday
902,170 ST,09/04/2019,14226.0,Wednesday
903,170 ST,09/05/2019,15024.0,Thursday
904,170 ST,09/06/2019,15225.0,Friday
905,170 ST,09/07/2019,9755.0,Saturday
906,170 ST,09/08/2019,7483.0,Sunday
907,170 ST,09/09/2019,15665.0,Monday
908,170 ST,09/10/2019,15767.0,Tuesday
909,170 ST,09/11/2019,16004.0,Wednesday
910,170 ST,09/12/2019,15691.0,Thursday
911,170 ST,09/13/2019,16337.0,Friday
912,170 ST,09/14/2019,9527.0,Saturday
913,170 ST,09/15/2019,7292.0,Sunday
914,170 ST,09/16/2019,15473.0,Monday
915,170 ST,09/17/2019,16215.0,Tuesday
916,170 ST,09/18/2019,16334.0,Wednesday
917,170 ST,09/19/2019,16324.0,Thursday
918,174 ST,08/17/2019,3605.0,Saturday
919,174 ST,08/18/2019,2659.0,Sunday
920,174 ST,08/19/2019,5413.0,Monday
921,174 ST,08/20/2019,5774.0,Tuesday
922,174 ST,08/21/2019,5780.0,Wednesday
923,174 ST,08/22/2019,5945.0,Thursday
924,174 ST,08/23/2019,5973.0,Friday
925,174 ST,08/24/2019,3844.0,Saturday
926,174 ST,08/25/2019,2845.0,Sunday
927,174 ST,08/26/2019,5769.0,Monday
928,174 ST,08/27/2019,6149.0,Tuesday
929,174 ST,08/28/2019,5955.0,Wednesday
930,174 ST,08/29/2019,6134.0,Thursday
931,174 ST,08/30/2019,6248.0,Friday
932,174 ST,08/31/2019,212.0,Saturday
933,174 ST,09/01/2019,129.0,Sunday
934,174 ST,09/02/2019,2759.0,Monday
935,174 ST,09/03/2019,6186.0,Tuesday
936,174 ST,09/04/2019,6288.0,Wednesday
937,174 ST,09/05/2019,6844.0,Thursday
938,174 ST,09/06/2019,6852.0,Friday
939,174 ST,09/07/2019,4216.0,Saturday
940,174 ST,09/08/2019,3430.0,Sunday
941,174 ST,09/09/2019,7134.0,Monday
942,174 ST,09/10/2019,7220.0,Tuesday
943,174 ST,09/11/2019,7385.0,Wednesday
944,174 ST,09/12/2019,7347.0,Thursday
945,174 ST,09/13/2019,7552.0,Friday
946,174 ST,09/14/2019,3943.0,Saturday
947,174 ST,09/15/2019,3022.0,Sunday
948,174 ST,09/16/2019,7154.0,Monday
949,174 ST,09/17/2019,7447.0,Tuesday
950,174 ST,09/18/2019,7485.0,Wednesday
951,174 ST,09/19/2019,7660.0,Thursday
952,174-175 STS,08/17/2019,2989.0,Saturday
953,174-175 STS,08/18/2019,2395.0,Sunday
954,174-175 STS,08/19/2019,4405.0,Monday
955,174-175 STS,08/20/2019,4725.0,Tuesday
956,174-175 STS,08/21/2019,4617.0,Wednesday
957,174-175 STS,08/22/2019,4685.0,Thursday
958,174-175 STS,08/23/2019,4747.0,Friday
959,174-175 STS,08/24/2019,3053.0,Saturday
960,174-175 STS,08/25/2019,2418.0,Sunday
961,174-175 STS,08/26/2019,4462.0,Monday
962,174-175 STS,08/27/2019,4762.0,Tuesday
963,174-175 STS,08/28/2019,4668.0,Wednesday
964,174-175 STS,08/29/2019,4831.0,Thursday
965,174-175 STS,08/30/2019,4839.0,Friday
966,174-175 STS,08/31/2019,2893.0,Saturday
967,174-175 STS,09/01/2019,2386.0,Sunday
968,174-175 STS,09/02/2019,2293.0,Monday
969,174-175 STS,09/03/2019,4943.0,Tuesday
970,174-175 STS,09/04/2019,5042.0,Wednesday
971,174-175 STS,09/05/2019,5105.0,Thursday
972,174-175 STS,09/06/2019,5030.0,Friday
973,174-175 STS,09/07/2019,3115.0,Saturday
974,174-175 STS,09/08/2019,2465.0,Sunday
975,174-175 STS,09/09/2019,4999.0,Monday
976,174-175 STS,09/10/2019,5344.0,Tuesday
977,174-175 STS,09/11/2019,5298.0,Wednesday
978,174-175 STS,09/12/2019,5260.0,Thursday
979,174-175 STS,09/13/2019,5385.0,Friday
980,174-175 STS,09/14/2019,3123.0,Saturday
981,174-175 STS,09/15/2019,2866.0,Sunday
982,174-175 STS,09/16/2019,5105.0,Monday
983,174-175 STS,09/17/2019,5422.0,Tuesday
984,174-175 STS,09/18/2019,5424.0,Wednesday
985,174-175 STS,09/19/2019,5431.0,Thursday
986,175 ST,08/17/2019,8716.0,Saturday
987,175 ST,08/18/2019,7129.0,Sunday
988,175 ST,08/19/2019,12438.0,Monday
989,175 ST,08/20/2019,12804.0,Tuesday
990,175 ST,08/21/2019,12663.0,Wednesday
991,175 ST,08/22/2019,12914.0,Thursday
992,175 ST,08/23/2019,12746.0,Friday
993,175 ST,08/24/2019,9364.0,Saturday
994,175 ST,08/25/2019,7427.0,Sunday
995,175 ST,08/26/2019,12737.0,Monday
996,175 ST,08/27/2019,13080.0,Tuesday
997,175 ST,08/28/2019,12888.0,Wednesday
998,175 ST,08/29/2019,13711.0,Thursday
999,175 ST,08/30/2019,13085.0,Friday
1000,175 ST,08/31/2019,8090.0,Saturday
1001,175 ST,09/01/2019,7023.0,Sunday
1002,175 ST,09/02/2019,6173.0,Monday
1003,175 ST,09/03/2019,13169.0,Tuesday
1004,175 ST,09/04/2019,13176.0,Wednesday
1005,175 ST,09/05/2019,13958.0,Thursday
1006,175 ST,09/06/2019,13751.0,Friday
1007,175 ST,09/07/2019,8859.0,Saturday
1008,175 ST,09/08/2019,6940.0,Sunday
1009,175 ST,09/09/2019,13737.0,Monday
1010,175 ST,09/10/2019,14283.0,Tuesday
1011,175 ST,09/11/2019,14226.0,Wednesday
1012,175 ST,09/12/2019,14119.0,Thursday
1013,175 ST,09/13/2019,14537.0,Friday
1014,175 ST,09/14/2019,9437.0,Saturday
1015,175 ST,09/15/2019,7888.0,Sunday
1016,175 ST,09/16/2019,13816.0,Monday
1017,175 ST,09/17/2019,14478.0,Tuesday
1018,175 ST,09/18/2019,14249.0,Wednesday
1019,175 ST,09/19/2019,14656.0,Thursday
1020,176 ST,08/17/2019,3473.0,Saturday
1021,176 ST,08/18/2019,2609.0,Sunday
1022,176 ST,08/19/2019,4921.0,Monday
1023,176 ST,08/20/2019,4947.0,Tuesday
1024,176 ST,08/21/2019,4857.0,Wednesday
1025,176 ST,08/22/2019,4853.0,Thursday
1026,176 ST,08/23/2019,5002.0,Friday
1027,176 ST,08/24/2019,3437.0,Saturday
1028,176 ST,08/25/2019,2744.0,Sunday
1029,176 ST,08/26/2019,5045.0,Monday
1030,176 ST,08/27/2019,5209.0,Tuesday
1031,176 ST,08/28/2019,5201.0,Wednesday
1032,176 ST,08/29/2019,5290.0,Thursday
1033,176 ST,08/30/2019,5257.0,Friday
1034,176 ST,08/31/2019,3480.0,Saturday
1035,176 ST,09/01/2019,2723.0,Sunday
1036,176 ST,09/02/2019,2831.0,Monday
1037,176 ST,09/03/2019,5156.0,Tuesday
1038,176 ST,09/04/2019,5317.0,Wednesday
1039,176 ST,09/05/2019,5714.0,Thursday
1040,176 ST,09/06/2019,5830.0,Friday
1041,176 ST,09/07/2019,3633.0,Saturday
1042,176 ST,09/08/2019,2756.0,Sunday
1043,176 ST,09/09/2019,5887.0,Monday
1044,176 ST,09/10/2019,6028.0,Tuesday
1045,176 ST,09/11/2019,6199.0,Wednesday
1046,176 ST,09/12/2019,6065.0,Thursday
1047,176 ST,09/13/2019,6261.0,Friday
1048,176 ST,09/14/2019,3549.0,Saturday
1049,176 ST,09/15/2019,2222.0,Sunday
1050,176 ST,09/16/2019,5910.0,Monday
1051,176 ST,09/17/2019,6149.0,Tuesday
1052,176 ST,09/18/2019,6276.0,Wednesday
1053,176 ST,09/19/2019,6231.0,Thursday
1054,18 AV,08/17/2019,5855.0,Saturday
1055,18 AV,08/18/2019,5021.0,Sunday
1056,18 AV,08/19/2019,12966.0,Monday
1057,18 AV,08/20/2019,13344.0,Tuesday
1058,18 AV,08/21/2019,13244.0,Wednesday
1059,18 AV,08/22/2019,13341.0,Thursday
1060,18 AV,08/23/2019,13152.0,Friday
1061,18 AV,08/24/2019,9213.0,Saturday
1062,18 AV,08/25/2019,7980.0,Sunday
1063,18 AV,08/26/2019,13276.0,Monday
1064,18 AV,08/27/2019,13718.0,Tuesday
1065,18 AV,08/28/2019,13539.0,Wednesday
1066,18 AV,08/29/2019,13980.0,Thursday
1067,18 AV,08/30/2019,13740.0,Friday
1068,18 AV,08/31/2019,9049.0,Saturday
1069,18 AV,09/01/2019,7927.0,Sunday
1070,18 AV,09/02/2019,7267.0,Monday
1071,18 AV,09/03/2019,14060.0,Tuesday
1072,18 AV,09/04/2019,14153.0,Wednesday
1073,18 AV,09/05/2019,14787.0,Thursday
1074,18 AV,09/06/2019,14356.0,Friday
