,STATION,DATE,DAILY_ENTRIES,day_of_week
6176,CHRISTOPHER ST,09/10/2019,15336.0,Tuesday
6177,CHRISTOPHER ST,09/11/2019,15957.0,Wednesday
6178,CHRISTOPHER ST,09/12/2019,16837.0,Thursday
6179,CHRISTOPHER ST,09/13/2019,16454.0,Friday
6180,CHRISTOPHER ST,09/14/2019,18080.0,Saturday
6181,CHRISTOPHER ST,09/15/2019,14245.0,Sunday
6182,CHRISTOPHER ST,09/16/2019,10817.0,Monday
6183,CHRISTOPHER ST,09/17/2019,16061.0,Tuesday
6184,CHRISTOPHER ST,09/18/2019,16264.0,Wednesday
6185,CHRISTOPHER ST,09/19/2019,16596.0,Thursday
6186,CHRISTOPHER ST,09/20/2019,16922.0,Friday
6187,CHURCH AV,08/18/2019,20434.0,Sunday
6188,CHURCH AV,08/19/2019,16300.0,Monday
6189,CHURCH AV,08/20/2019,31201.0,Tuesday
6190,CHURCH AV,08/21/2019,32630.0,Wednesday
6191,CHURCH AV,08/22/2019,32202.0,Thursday
6192,CHURCH AV,08/23/2019,32726.0,Friday
6193,CHURCH AV,08/24/2019,32041.0,Saturday
6194,CHURCH AV,08/25/2019,20662.0,Sunday
6195,CHURCH AV,08/26/2019,16425.0,Monday
6196,CHURCH AV,08/27/2019,31924.0,Tuesday
6197,CHURCH AV,08/28/2019,33672.0,Wednesday
6198,CHURCH AV,08/29/2019,33414.0,Thursday
6199,CHURCH AV,08/30/2019,34128.0,Friday
6200,CHURCH AV,08/31/2019,33328.0,Saturday
6201,CHURCH AV,09/01/2019,20861.0,Sunday
6202,CHURCH AV,09/02/2019,17398.0,Monday
6203,CHURCH AV,09/03/2019,17940.0,Tuesday
6204,CHURCH AV,09/04/2019,33999.0,Wednesday
6205,CHURCH AV,09/05/2019,35130.0,Thursday
6206,CHURCH AV,09/06/2019,36299.0,Friday
6207,CHURCH AV,09/07/2019,36068.0,Saturday
6208,CHURCH AV,09/08/2019,17905.0,Sunday
6209,CHURCH AV,09/09/2019,13956.0,Monday
6210,CHURCH AV,09/10/2019,36702.0,Tuesday
6211,CHURCH AV,09/11/2019,38022.0,Wednesday
6212,CHURCH AV,09/12/2019,37968.0,Thursday
6213,CHURCH AV,09/13/2019,37803.0,Friday
6214,CHURCH AV,09/14/2019,38291.0,Saturday
6215,CHURCH AV,09/15/2019,17711.0,Sunday
6216,CHURCH AV,09/16/2019,14287.0,Monday
6217,CHURCH AV,09/17/2019,36939.0,Tuesday
6218,CHURCH AV,09/18/2019,38365.0,Wednesday
6219,CHURCH AV,09/19/2019,38438.0,Thursday
6220,CHURCH AV,09/20/2019,38810.0,Friday
6221,CITY / BUS,08/18/2019,7465.0,Sunday
6222,CITY / BUS,08/19/2019,5600.0,Monday
6223,CITY / BUS,08/20/2019,20611.0,Tuesday
6224,CITY / BUS,08/21/2019,18961.0,Wednesday
6225,CITY / BUS,08/22/2019,18556.0,Thursday
6226,CITY / BUS,08/23/2019,18446.0,Friday
6227,CITY / BUS,08/24/2019,16892.0,Saturday
6228,CITY / BUS,08/25/2019,8358.0,Sunday
6229,CITY / BUS,08/26/2019,5894.0,Monday
6230,CITY / BUS,08/27/2019,17991.0,Tuesday
6231,CITY / BUS,08/28/2019,29508.0,Wednesday
6232,CITY / BUS,08/29/2019,18903.0,Thursday
6233,CITY / BUS,08/30/2019,18449.0,Friday
6234,CITY / BUS,08/31/2019,14658.0,Saturday
6235,CITY / BUS,09/01/2019,7134.0,Sunday
6236,CITY / BUS,09/02/2019,6137.0,Monday
6237,CITY / BUS,09/03/2019,4293.0,Tuesday
6238,CITY / BUS,09/04/2019,18328.0,Wednesday
6239,CITY / BUS,09/05/2019,18354.0,Thursday
6240,CITY / BUS,09/06/2019,18939.0,Friday
6241,CITY / BUS,09/07/2019,17839.0,Saturday
6242,CITY / BUS,09/08/2019,9405.0,Sunday
6243,CITY / BUS,09/09/2019,6355.0,Monday
6244,CITY / BUS,09/10/2019,17760.0,Tuesday
6245,CITY / BUS,09/11/2019,29398.0,Wednesday
6246,CITY / BUS,09/12/2019,17659.0,Thursday
6247,CITY / BUS,09/13/2019,18586.0,Friday
6248,CITY / BUS,09/14/2019,18082.0,Saturday
6249,CITY / BUS,09/15/2019,9604.0,Sunday
6250,CITY / BUS,09/16/2019,6854.0,Monday
6251,CITY / BUS,09/17/2019,17796.0,Tuesday
6252,CITY / BUS,09/18/2019,18728.0,Wednesday
6253,CITY / BUS,09/19/2019,18940.0,Thursday
6254,CITY / BUS,09/20/2019,18802.0,Friday
6255,CITY HALL,08/18/2019,2238.0,Sunday
6256,CITY HALL,08/19/2019,1731.0,Monday
6257,CITY HALL,08/20/2019,5326.0,Tuesday
6258,CITY HALL,08/21/2019,5627.0,Wednesday
6259,CITY HALL,08/22/2019,5604.0,Thursday
6260,CITY HALL,08/23/2019,5416.0,Friday
6261,CITY HALL,08/24/2019,4995.0,Saturday
6262,CITY HALL,08/25/2019,2351.0,Sunday
6263,CITY HALL,08/26/2019,1995.0,Monday
6264,CITY HALL,08/27/2019,5295.0,Tuesday
6265,CITY HALL,08/28/2019,5871.0,Wednesday
6266,CITY HALL,08/29/2019,5427.0,Thursday
6267,CITY HALL,08/30/2019,5582.0,Friday
6268,CITY HALL,08/31/2019,4831.0,Saturday
6269,CITY HALL,09/01/2019,0.0,Sunday
6270,CITY HALL,09/02/2019,0.0,Monday
6271,CITY HALL,09/03/2019,837.0,Tuesday
6272,CITY HALL,09/04/2019,5886.0,Wednesday
6273,CITY HALL,09/05/2019,6115.0,Thursday
6274,CITY HALL,09/06/2019,6433.0,Friday
6275,CITY HALL,09/07/2019,5395.0,Saturday
6276,CITY HALL,09/08/2019,7.0,Sunday
6277,CITY HALL,09/09/2019,4.0,Monday
6278,CITY HALL,09/10/2019,6294.0,Tuesday
6279,CITY HALL,09/11/2019,6519.0,Wednesday
6280,CITY HALL,09/12/2019,6627.0,Thursday
6281,CITY HALL,09/13/2019,6530.0,Friday
6282,CITY HALL,09/14/2019,6249.0,Saturday
6283,CITY HALL,09/15/2019,1951.0,Sunday
6284,CITY HALL,09/16/2019,1449.0,Monday
6285,CITY HALL,09/17/2019,6537.0,Tuesday
6286,CITY HALL,09/18/2019,6850.0,Wednesday
6287,CITY HALL,09/19/2019,6804.0,Thursday
6288,CITY HALL,09/20/2019,6896.0,Friday
6289,CLARK ST,08/18/2019,2.0,Sunday
6290,CLARK ST,08/19/2019,2.0,Monday
6291,CLARK ST,08/20/2019,4719.0,Tuesday
6292,CLARK ST,08/21/2019,5135.0,Wednesday
6293,CLARK ST,08/22/2019,5114.0,Thursday
6294,CLARK ST,08/23/2019,5348.0,Friday
6295,CLARK ST,08/24/2019,4794.0,Saturday
6296,CLARK ST,08/25/2019,10.0,Sunday
6297,CLARK ST,08/26/2019,1.0,Monday
6298,CLARK ST,08/27/2019,4733.0,Tuesday
6299,CLARK ST,08/28/2019,5310.0,Wednesday
6300,CLARK ST,08/29/2019,5046.0,Thursday
6301,CLARK ST,08/30/2019,5699.0,Friday
6302,CLARK ST,08/31/2019,4902.0,Saturday
6303,CLARK ST,09/01/2019,3731.0,Sunday
6304,CLARK ST,09/02/2019,3758.0,Monday
6305,CLARK ST,09/03/2019,2409.0,Tuesday
6306,CLARK ST,09/04/2019,5537.0,Wednesday
6307,CLARK ST,09/05/2019,5569.0,Thursday
6308,CLARK ST,09/06/2019,6001.0,Friday
6309,CLARK ST,09/07/2019,5574.0,Saturday
6310,CLARK ST,09/08/2019,4596.0,Sunday
6311,CLARK ST,09/09/2019,4024.0,Monday
6312,CLARK ST,09/10/2019,5838.0,Tuesday
6313,CLARK ST,09/11/2019,5974.0,Wednesday
6314,CLARK ST,09/12/2019,6380.0,Thursday
6315,CLARK ST,09/13/2019,6168.0,Friday
6316,CLARK ST,09/14/2019,6158.0,Saturday
6317,CLARK ST,09/15/2019,4438.0,Sunday
6318,CLARK ST,09/16/2019,4086.0,Monday
6319,CLARK ST,09/17/2019,5607.0,Tuesday
6320,CLARK ST,09/18/2019,6094.0,Wednesday
6321,CLARK ST,09/19/2019,6031.0,Thursday
6322,CLARK ST,09/20/2019,6409.0,Friday
6323,CLASSON AV,08/18/2019,3309.0,Sunday
6324,CLASSON AV,08/19/2019,2692.0,Monday
6325,CLASSON AV,08/20/2019,4816.0,Tuesday
6326,CLASSON AV,08/21/2019,5169.0,Wednesday
6327,CLASSON AV,08/22/2019,5212.0,Thursday
6328,CLASSON AV,08/23/2019,5196.0,Friday
6329,CLASSON AV,08/24/2019,5279.0,Saturday
6330,CLASSON AV,08/25/2019,3698.0,Sunday
6331,CLASSON AV,08/26/2019,2793.0,Monday
6332,CLASSON AV,08/27/2019,4865.0,Tuesday
6333,CLASSON AV,08/28/2019,5212.0,Wednesday
6334,CLASSON AV,08/29/2019,5110.0,Thursday
6335,CLASSON AV,08/30/2019,5263.0,Friday
6336,CLASSON AV,08/31/2019,5206.0,Saturday
6337,CLASSON AV,09/01/2019,3611.0,Sunday
6338,CLASSON AV,09/02/2019,2967.0,Monday
6339,CLASSON AV,09/03/2019,2647.0,Tuesday
6340,CLASSON AV,09/04/2019,5308.0,Wednesday
6341,CLASSON AV,09/05/2019,5437.0,Thursday
6342,CLASSON AV,09/06/2019,5726.0,Friday
6343,CLASSON AV,09/07/2019,6065.0,Saturday
6344,CLASSON AV,09/08/2019,4090.0,Sunday
6345,CLASSON AV,09/09/2019,3037.0,Monday
6346,CLASSON AV,09/10/2019,5726.0,Tuesday
6347,CLASSON AV,09/11/2019,5868.0,Wednesday
6348,CLASSON AV,09/12/2019,6074.0,Thursday
6349,CLASSON AV,09/13/2019,6128.0,Friday
6350,CLASSON AV,09/14/2019,6638.0,Saturday
6351,CLASSON AV,09/15/2019,4029.0,Sunday
6352,CLASSON AV,09/16/2019,3071.0,Monday
6353,CLASSON AV,09/17/2019,5646.0,Tuesday
6354,CLASSON AV,09/18/2019,5942.0,Wednesday
6355,CLASSON AV,09/19/2019,5990.0,Thursday
6356,CLASSON AV,09/20/2019,6218.0,Friday
6357,CLEVELAND ST,08/18/2019,1806.0,Sunday
6358,CLEVELAND ST,08/19/2019,1429.0,Monday
6359,CLEVELAND ST,08/20/2019,2498.0,Tuesday
6360,CLEVELAND ST,08/21/2019,2643.0,Wednesday
6361,CLEVELAND ST,08/22/2019,2593.0,Thursday
6362,CLEVELAND ST,08/23/2019,2653.0,Friday
6363,CLEVELAND ST,08/24/2019,2639.0,Saturday
6364,CLEVELAND ST,08/25/2019,20.0,Sunday
6365,CLEVELAND ST,08/26/2019,32.0,Monday
6366,CLEVELAND ST,08/27/2019,2628.0,Tuesday
6367,CLEVELAND ST,08/28/2019,2592.0,Wednesday
6368,CLEVELAND ST,08/29/2019,2807.0,Thursday
6369,CLEVELAND ST,08/30/2019,2778.0,Friday
6370,CLEVELAND ST,08/31/2019,2754.0,Saturday
6371,CLEVELAND ST,09/01/2019,1767.0,Sunday
6372,CLEVELAND ST,09/02/2019,1382.0,Monday
6373,CLEVELAND ST,09/03/2019,1392.0,Tuesday
6374,CLEVELAND ST,09/04/2019,2877.0,Wednesday
6375,CLEVELAND ST,09/05/2019,2873.0,Thursday
6376,CLEVELAND ST,09/06/2019,3142.0,Friday
6377,CLEVELAND ST,09/07/2019,3185.0,Saturday
6378,CLEVELAND ST,09/08/2019,12.0,Sunday
6379,CLEVELAND ST,09/09/2019,38.0,Monday
6380,CLEVELAND ST,09/10/2019,3209.0,Tuesday
6381,CLEVELAND ST,09/11/2019,3282.0,Wednesday
6382,CLEVELAND ST,09/12/2019,3337.0,Thursday
6383,CLEVELAND ST,09/13/2019,3200.0,Friday
6384,CLEVELAND ST,09/14/2019,3452.0,Saturday
6385,CLEVELAND ST,09/15/2019,1811.0,Sunday
6386,CLEVELAND ST,09/16/2019,1378.0,Monday
6387,CLEVELAND ST,09/17/2019,3283.0,Tuesday
6388,CLEVELAND ST,09/18/2019,3333.0,Wednesday
6389,CLEVELAND ST,09/19/2019,3312.0,Thursday
6390,CLEVELAND ST,09/20/2019,3368.0,Friday
6391,CLINTON-WASH AV,08/18/2019,6456.0,Sunday
6392,CLINTON-WASH AV,08/19/2019,4916.0,Monday
6393,CLINTON-WASH AV,08/20/2019,10679.0,Tuesday
6394,CLINTON-WASH AV,08/21/2019,11380.0,Wednesday
6395,CLINTON-WASH AV,08/22/2019,11431.0,Thursday
6396,CLINTON-WASH AV,08/23/2019,11598.0,Friday
6397,CLINTON-WASH AV,08/24/2019,11006.0,Saturday
6398,CLINTON-WASH AV,08/25/2019,6859.0,Sunday
6399,CLINTON-WASH AV,08/26/2019,5315.0,Monday
6400,CLINTON-WASH AV,08/27/2019,11027.0,Tuesday
6401,CLINTON-WASH AV,08/28/2019,11554.0,Wednesday
6402,CLINTON-WASH AV,08/29/2019,11839.0,Thursday
6403,CLINTON-WASH AV,08/30/2019,12001.0,Friday
6404,CLINTON-WASH AV,08/31/2019,10826.0,Saturday
6405,CLINTON-WASH AV,09/01/2019,6078.0,Sunday
6406,CLINTON-WASH AV,09/02/2019,4967.0,Monday
6407,CLINTON-WASH AV,09/03/2019,4238.0,Tuesday
6408,CLINTON-WASH AV,09/04/2019,11915.0,Wednesday
6409,CLINTON-WASH AV,09/05/2019,12974.0,Thursday
6410,CLINTON-WASH AV,09/06/2019,13801.0,Friday
6411,CLINTON-WASH AV,09/07/2019,13574.0,Saturday
6412,CLINTON-WASH AV,09/08/2019,7742.0,Sunday
6413,CLINTON-WASH AV,09/09/2019,5519.0,Monday
6414,CLINTON-WASH AV,09/10/2019,13428.0,Tuesday
6415,CLINTON-WASH AV,09/11/2019,14073.0,Wednesday
6416,CLINTON-WASH AV,09/12/2019,14267.0,Thursday
6417,CLINTON-WASH AV,09/13/2019,14282.0,Friday
6418,CLINTON-WASH AV,09/14/2019,13878.0,Saturday
6419,CLINTON-WASH AV,09/15/2019,7590.0,Sunday
6420,CLINTON-WASH AV,09/16/2019,5691.0,Monday
6421,CLINTON-WASH AV,09/17/2019,13618.0,Tuesday
6422,CLINTON-WASH AV,09/18/2019,13921.0,Wednesday
6423,CLINTON-WASH AV,09/19/2019,14207.0,Thursday
6424,CLINTON-WASH AV,09/20/2019,14327.0,Friday
6425,CONEY IS-STILLW,08/18/2019,22089.0,Sunday
6426,CONEY IS-STILLW,08/19/2019,18934.0,Monday
6427,CONEY IS-STILLW,08/20/2019,17932.0,Tuesday
6428,CONEY IS-STILLW,08/21/2019,17723.0,Wednesday
6429,CONEY IS-STILLW,08/22/2019,14747.0,Thursday
6430,CONEY IS-STILLW,08/23/2019,17848.0,Friday
6431,CONEY IS-STILLW,08/24/2019,17042.0,Saturday
6432,CONEY IS-STILLW,08/25/2019,21172.0,Sunday
6433,CONEY IS-STILLW,08/26/2019,17412.0,Monday
6434,CONEY IS-STILLW,08/27/2019,16095.0,Tuesday
6435,CONEY IS-STILLW,08/28/2019,15397.0,Wednesday
6436,CONEY IS-STILLW,08/29/2019,12559.0,Thursday
6437,CONEY IS-STILLW,08/30/2019,17433.0,Friday
6438,CONEY IS-STILLW,08/31/2019,22983.0,Saturday
6439,CONEY IS-STILLW,09/01/2019,21915.0,Sunday
6440,CONEY IS-STILLW,09/02/2019,18834.0,Monday
6441,CONEY IS-STILLW,09/03/2019,9412.0,Tuesday
6442,CONEY IS-STILLW,09/04/2019,15433.0,Wednesday
6443,CONEY IS-STILLW,09/05/2019,13559.0,Thursday
6444,CONEY IS-STILLW,09/06/2019,13796.0,Friday
6445,CONEY IS-STILLW,09/07/2019,12729.0,Saturday
6446,CONEY IS-STILLW,09/08/2019,15017.0,Sunday
6447,CONEY IS-STILLW,09/09/2019,12451.0,Monday
6448,CONEY IS-STILLW,09/10/2019,14556.0,Tuesday
6449,CONEY IS-STILLW,09/11/2019,14047.0,Wednesday
6450,CONEY IS-STILLW,09/12/2019,15760.0,Thursday
6451,CONEY IS-STILLW,09/13/2019,13162.0,Friday
6452,CONEY IS-STILLW,09/14/2019,14705.0,Saturday
6453,CONEY IS-STILLW,09/15/2019,12470.0,Sunday
6454,CONEY IS-STILLW,09/16/2019,13720.0,Monday
6455,CONEY IS-STILLW,09/17/2019,13384.0,Tuesday
6456,CONEY IS-STILLW,09/18/2019,14094.0,Wednesday
6457,CONEY IS-STILLW,09/19/2019,13974.0,Thursday
6458,CONEY IS-STILLW,09/20/2019,14008.0,Friday
6459,CORTELYOU RD,08/18/2019,3893.0,Sunday
6460,CORTELYOU RD,08/19/2019,3375.0,Monday
6461,CORTELYOU RD,08/20/2019,5550.0,Tuesday
6462,CORTELYOU RD,08/21/2019,5962.0,Wednesday
6463,CORTELYOU RD,08/22/2019,5761.0,Thursday
6464,CORTELYOU RD,08/23/2019,5935.0,Friday
6465,CORTELYOU RD,08/24/2019,5793.0,Saturday
6466,CORTELYOU RD,08/25/2019,4156.0,Sunday
6467,CORTELYOU RD,08/26/2019,3525.0,Monday
6468,CORTELYOU RD,08/27/2019,5604.0,Tuesday
6469,CORTELYOU RD,08/28/2019,6032.0,Wednesday
6470,CORTELYOU RD,08/29/2019,6017.0,Thursday
6471,CORTELYOU RD,08/30/2019,6109.0,Friday
6472,CORTELYOU RD,08/31/2019,5974.0,Saturday
6473,CORTELYOU RD,09/01/2019,4002.0,Sunday
6474,CORTELYOU RD,09/02/2019,3460.0,Monday
6475,CORTELYOU RD,09/03/2019,3267.0,Tuesday
6476,CORTELYOU RD,09/04/2019,6189.0,Wednesday
6477,CORTELYOU RD,09/05/2019,6415.0,Thursday
6478,CORTELYOU RD,09/06/2019,6691.0,Friday
6479,CORTELYOU RD,09/07/2019,6690.0,Saturday
6480,CORTELYOU RD,09/08/2019,4465.0,Sunday
6481,CORTELYOU RD,09/09/2019,3936.0,Monday
6482,CORTELYOU RD,09/10/2019,6804.0,Tuesday
6483,CORTELYOU RD,09/11/2019,7096.0,Wednesday
6484,CORTELYOU RD,09/12/2019,7005.0,Thursday
6485,CORTELYOU RD,09/13/2019,7117.0,Friday
6486,CORTELYOU RD,09/14/2019,7083.0,Saturday
6487,CORTELYOU RD,09/15/2019,4618.0,Sunday
6488,CORTELYOU RD,09/16/2019,4050.0,Monday
6489,CORTELYOU RD,09/17/2019,6824.0,Tuesday
6490,CORTELYOU RD,09/18/2019,7155.0,Wednesday
6491,CORTELYOU RD,09/19/2019,7018.0,Thursday
6492,CORTELYOU RD,09/20/2019,7207.0,Friday
6493,CORTLANDT ST,08/18/2019,13025.0,Sunday
6494,CORTLANDT ST,08/19/2019,10159.0,Monday
6495,CORTLANDT ST,08/20/2019,20959.0,Tuesday
6496,CORTLANDT ST,08/21/2019,22081.0,Wednesday
6497,CORTLANDT ST,08/22/2019,21442.0,Thursday
6498,CORTLANDT ST,08/23/2019,21508.0,Friday
6499,CORTLANDT ST,08/24/2019,20329.0,Saturday
6500,CORTLANDT ST,08/25/2019,11943.0,Sunday
6501,CORTLANDT ST,08/26/2019,8969.0,Monday
6502,CORTLANDT ST,08/27/2019,20129.0,Tuesday
6503,CORTLANDT ST,08/28/2019,20957.0,Wednesday
6504,CORTLANDT ST,08/29/2019,20547.0,Thursday
6505,CORTLANDT ST,08/30/2019,20105.0,Friday
6506,CORTLANDT ST,08/31/2019,18221.0,Saturday
6507,CORTLANDT ST,09/01/2019,44.0,Sunday
6508,CORTLANDT ST,09/02/2019,24.0,Monday
6509,CORTLANDT ST,09/03/2019,6413.0,Tuesday
6510,CORTLANDT ST,09/04/2019,19532.0,Wednesday
6511,CORTLANDT ST,09/05/2019,20006.0,Thursday
6512,CORTLANDT ST,09/06/2019,21322.0,Friday
6513,CORTLANDT ST,09/07/2019,21633.0,Saturday
6514,CORTLANDT ST,09/08/2019,29.0,Sunday
6515,CORTLANDT ST,09/09/2019,18.0,Monday
6516,CORTLANDT ST,09/10/2019,20916.0,Tuesday
6517,CORTLANDT ST,09/11/2019,21957.0,Wednesday
6518,CORTLANDT ST,09/12/2019,26317.0,Thursday
6519,CORTLANDT ST,09/13/2019,23037.0,Friday
6520,CORTLANDT ST,09/14/2019,22941.0,Saturday
6521,CORTLANDT ST,09/15/2019,8421.0,Sunday
6522,CORTLANDT ST,09/16/2019,6671.0,Monday
6523,CORTLANDT ST,09/17/2019,21149.0,Tuesday
6524,CORTLANDT ST,09/18/2019,22602.0,Wednesday
6525,CORTLANDT ST,09/19/2019,23092.0,Thursday
6526,CORTLANDT ST,09/20/2019,23179.0,Friday
6527,COURT SQ,08/18/2019,9323.0,Sunday
6528,COURT SQ,08/19/2019,5489.0,Monday
6529,COURT SQ,08/20/2019,15222.0,Tuesday
6530,COURT SQ,08/21/2019,16258.0,Wednesday
6531,COURT SQ,08/22/2019,15898.0,Thursday
6532,COURT SQ,08/23/2019,15933.0,Friday
6533,COURT SQ,08/24/2019,14979.0,Saturday
6534,COURT SQ,08/25/2019,8250.0,Sunday
6535,COURT SQ,08/26/2019,5473.0,Monday
6536,COURT SQ,08/27/2019,16948.0,Tuesday
6537,COURT SQ,08/28/2019,16354.0,Wednesday
6538,COURT SQ,08/29/2019,16065.0,Thursday
6539,COURT SQ,08/30/2019,16579.0,Friday
6540,COURT SQ,08/31/2019,14377.0,Saturday
6541,COURT SQ,09/01/2019,7319.0,Sunday
6542,COURT SQ,09/02/2019,5443.0,Monday
6543,COURT SQ,09/03/2019,4572.0,Tuesday
6544,COURT SQ,09/04/2019,16157.0,Wednesday
6545,COURT SQ,09/05/2019,16891.0,Thursday
6546,COURT SQ,09/06/2019,17845.0,Friday
6547,COURT SQ,09/07/2019,16767.0,Saturday
6548,COURT SQ,09/08/2019,7961.0,Sunday
6549,COURT SQ,09/09/2019,5566.0,Monday
6550,COURT SQ,09/10/2019,17397.0,Tuesday
6551,COURT SQ,09/11/2019,19461.0,Wednesday
6552,COURT SQ,09/12/2019,19331.0,Thursday
6553,COURT SQ,09/13/2019,19695.0,Friday
6554,COURT SQ,09/14/2019,17622.0,Saturday
6555,COURT SQ,09/15/2019,8196.0,Sunday
6556,COURT SQ,09/16/2019,5705.0,Monday
6557,COURT SQ,09/17/2019,18522.0,Tuesday
6558,COURT SQ,09/18/2019,19767.0,Wednesday
6559,COURT SQ,09/19/2019,19533.0,Thursday
6560,COURT SQ,09/20/2019,20679.0,Friday
6561,COURT SQ-23 ST,08/18/2019,5815.0,Sunday
6562,COURT SQ-23 ST,08/19/2019,4045.0,Monday
6563,COURT SQ-23 ST,08/20/2019,5473.0,Tuesday
6564,COURT SQ-23 ST,08/21/2019,6284.0,Wednesday
6565,COURT SQ-23 ST,08/22/2019,5834.0,Thursday
6566,COURT SQ-23 ST,08/23/2019,5921.0,Friday
6567,COURT SQ-23 ST,08/24/2019,5601.0,Saturday
6568,COURT SQ-23 ST,08/25/2019,3224.0,Sunday
6569,COURT SQ-23 ST,08/26/2019,2493.0,Monday
6570,COURT SQ-23 ST,08/27/2019,6659.0,Tuesday
6571,COURT SQ-23 ST,08/28/2019,5776.0,Wednesday
6572,COURT SQ-23 ST,08/29/2019,5935.0,Thursday
6573,COURT SQ-23 ST,08/30/2019,5996.0,Friday
6574,COURT SQ-23 ST,08/31/2019,5333.0,Saturday
6575,COURT SQ-23 ST,09/01/2019,2694.0,Sunday
6576,COURT SQ-23 ST,09/02/2019,2206.0,Monday
6577,COURT SQ-23 ST,09/03/2019,2038.0,Tuesday
6578,COURT SQ-23 ST,09/04/2019,5711.0,Wednesday
6579,COURT SQ-23 ST,09/05/2019,6250.0,Thursday
6580,COURT SQ-23 ST,09/06/2019,6533.0,Friday
6581,COURT SQ-23 ST,09/07/2019,6638.0,Saturday
6582,COURT SQ-23 ST,09/08/2019,3006.0,Sunday
6583,COURT SQ-23 ST,09/09/2019,2264.0,Monday
6584,COURT SQ-23 ST,09/10/2019,6240.0,Tuesday
6585,COURT SQ-23 ST,09/11/2019,6596.0,Wednesday
6586,COURT SQ-23 ST,09/12/2019,6691.0,Thursday
6587,COURT SQ-23 ST,09/13/2019,6838.0,Friday
6588,COURT SQ-23 ST,09/14/2019,6679.0,Saturday
6589,COURT SQ-23 ST,09/15/2019,2855.0,Sunday
6590,COURT SQ-23 ST,09/16/2019,2176.0,Monday
6591,COURT SQ-23 ST,09/17/2019,6228.0,Tuesday
6592,COURT SQ-23 ST,09/18/2019,6821.0,Wednesday
6593,COURT SQ-23 ST,09/19/2019,6732.0,Thursday
6594,COURT SQ-23 ST,09/20/2019,6765.0,Friday
6595,CRESCENT ST,08/18/2019,2866.0,Sunday
6596,CRESCENT ST,08/19/2019,2191.0,Monday
6597,CRESCENT ST,08/20/2019,4057.0,Tuesday
6598,CRESCENT ST,08/21/2019,4158.0,Wednesday
6599,CRESCENT ST,08/22/2019,4146.0,Thursday
6600,CRESCENT ST,08/23/2019,4122.0,Friday
6601,CRESCENT ST,08/24/2019,4217.0,Saturday
6602,CRESCENT ST,08/25/2019,21.0,Sunday
6603,CRESCENT ST,08/26/2019,57.0,Monday
6604,CRESCENT ST,08/27/2019,4025.0,Tuesday
6605,CRESCENT ST,08/28/2019,4338.0,Wednesday
6606,CRESCENT ST,08/29/2019,4257.0,Thursday
6607,CRESCENT ST,08/30/2019,4350.0,Friday
6608,CRESCENT ST,08/31/2019,4438.0,Saturday
6609,CRESCENT ST,09/01/2019,2832.0,Sunday
6610,CRESCENT ST,09/02/2019,2276.0,Monday
6611,CRESCENT ST,09/03/2019,2185.0,Tuesday
6612,CRESCENT ST,09/04/2019,4473.0,Wednesday
6613,CRESCENT ST,09/05/2019,4413.0,Thursday
6614,CRESCENT ST,09/06/2019,4609.0,Friday
6615,CRESCENT ST,09/07/2019,4745.0,Saturday
6616,CRESCENT ST,09/08/2019,25.0,Sunday
6617,CRESCENT ST,09/09/2019,45.0,Monday
6618,CRESCENT ST,09/10/2019,4782.0,Tuesday
6619,CRESCENT ST,09/11/2019,4824.0,Wednesday
6620,CRESCENT ST,09/12/2019,4949.0,Thursday
6621,CRESCENT ST,09/13/2019,4852.0,Friday
6622,CRESCENT ST,09/14/2019,5073.0,Saturday
6623,CRESCENT ST,09/15/2019,2965.0,Sunday
6624,CRESCENT ST,09/16/2019,2278.0,Monday
6625,CRESCENT ST,09/17/2019,4839.0,Tuesday
6626,CRESCENT ST,09/18/2019,5039.0,Wednesday
6627,CRESCENT ST,09/19/2019,5007.0,Thursday
6628,CRESCENT ST,09/20/2019,3968.0,Friday
6629,CROWN HTS-UTICA,08/18/2019,13852.0,Sunday
6630,CROWN HTS-UTICA,08/19/2019,10544.0,Monday
6631,CROWN HTS-UTICA,08/20/2019,22835.0,Tuesday
6632,CROWN HTS-UTICA,08/21/2019,23691.0,Wednesday
6633,CROWN HTS-UTICA,08/22/2019,23752.0,Thursday
6634,CROWN HTS-UTICA,08/23/2019,23932.0,Friday
6635,CROWN HTS-UTICA,08/24/2019,23729.0,Saturday
6636,CROWN HTS-UTICA,08/25/2019,14227.0,Sunday
6637,CROWN HTS-UTICA,08/26/2019,10841.0,Monday
6638,CROWN HTS-UTICA,08/27/2019,23356.0,Tuesday
6639,CROWN HTS-UTICA,08/28/2019,24839.0,Wednesday
6640,CROWN HTS-UTICA,08/29/2019,24526.0,Thursday
6641,CROWN HTS-UTICA,08/30/2019,25226.0,Friday
6642,CROWN HTS-UTICA,08/31/2019,24719.0,Saturday
6643,CROWN HTS-UTICA,09/01/2019,15000.0,Sunday
6644,CROWN HTS-UTICA,09/02/2019,12183.0,Monday
6645,CROWN HTS-UTICA,09/03/2019,13472.0,Tuesday
6646,CROWN HTS-UTICA,09/04/2019,24607.0,Wednesday
6647,CROWN HTS-UTICA,09/05/2019,25238.0,Thursday
6648,CROWN HTS-UTICA,09/06/2019,26395.0,Friday
6649,CROWN HTS-UTICA,09/07/2019,25724.0,Saturday
